'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
60620;'0.000003';'0.000460'
60620;'0.000003';'0.000472'
60630;'0.000061';'0.000693'
60630;'0.000062';'0.000559'
60640;'0.000046';'0.000531'
60640;'0.000057';'0.000534'
60650;'0.000198';'0.000497'
60650;'0.000198';'0.000723'
60660;'0.000075';'0.000482'
60660;'0.000074';'0.000589'
60670;'0.000079';'0.000487'
60670;'0.000086';'0.000485'
60680;'0.000198';'0.000664'
60680;'0.000198';'0.000670'
60690;'0.000197';'0.000355'
60690;'0.000198';'0.000360'
60700;'0.000161';'0.000309'
60700;'0.000161';'0.001137'
60710;'0.000089';'0.000345'
60710;'0.000089';'0.000345'
60720;'0.000198';'0.000502'
60720;'0.000198';'0.000630'
60730;'0.000169';'0.000356'
60730;'0.000168';'0.000515'
60740;'0.000198';'0.000644'
60740;'0.000197';'0.000571'
60750;'0.000048';'0.000515'
60750;'0.000048';'0.000546'
60760;'0.000070';'0.000545'
60760;'0.000070';'0.000533'
60770;'0.000115';'0.000499'
60770;'0.000115';'0.000487'
60780;'0.000198';'0.003514'
60780;'0.000258';'0.003574'
60790;'0.000215';'0.000570'
60790;'0.000230';'0.000396'
60800;'0.000239';'0.000468'
60800;'0.000240';'0.000481'
60810;'0.000652';'0.000913'
60810;'0.000186';'0.000349'
60820;'0.000197';'0.005974'
60820;'0.000204';'0.000413'
60830;'0.000198';'0.000380'
60830;'0.000239';'0.000365'
60840;'0.000008';'0.000517'
60840;'0.000008';'0.000361'
60850;'0.000209';'0.000369'
60850;'0.000198';'0.000582'
60860;'0.000074';'0.000380'
60860;'0.000074';'0.000498'
60870;'0.000081';'0.000359'
60870;'0.000081';'0.000521'
60880;'0.000198';'0.000358'
60880;'0.000305';'0.000865'
60890;'0.000198';'0.000583'
60890;'0.000199';'0.004148'
60900;'0.000122';'0.000288'
60900;'0.000122';'0.000277'
60910;'0.000198';'0.000527'
60910;'0.000198';'0.000412'
60920;'0.000199';'0.000439'
60920;'0.000152';'0.000305'
60930;'0.000056';'0.000338'
60930;'0.000981';'0.000617'
60940;'0.000091';'0.000470'
60940;'0.000081';'0.000468'
60950;'0.000081';'0.000490'
60950;'0.000041';'0.000374'
60960;'0.000126';'0.000447'
60960;'0.000085';'0.000289'
60970;'0.000198';'0.000351'
60970;'0.000198';'0.000508'
60980;'0.000198';'0.000393'
60980;'0.000200';'0.000701'
60990;'0.000101';'0.000283'
60990;'0.000101';'0.000513'
61000;'0.000198';'0.000362'
61000;'0.000199';'0.000375'
61010;'0.000198';'0.000798'
61010;'0.000199';'0.000914'
61020;'0.000067';'0.000437'
61020;'0.000067';'0.000345'
61030;'0.000072';'0.000619'
61030;'0.000073';'0.000492'
61040;'0.000240';'0.000351'
61040;'0.001245';'0.000357'
61050;'0.000198';'0.000535'
61050;'0.000199';'0.000358'
61060;'0.000110';'0.000251'
61060;'0.000117';'0.007308'
61070;'0.000199';'0.000544'
61070;'0.000199';'0.000349'
61080;'0.000092';'0.000747'
61080;'0.000957';'0.000676'
61090;'0.000004';'0.000495'
61090;'0.000003';'0.000463'
61100;'0.000297';'0.000549'
61100;'0.000253';'0.000566'
61110;'0.000091';'0.000692'
61110;'0.000092';'0.000501'
61120;'0.000241';'0.000541'
61120;'0.000201';'0.000412'
61130;'0.000105';'0.000461'
61130;'0.006274';'0.004200'
61140;'0.000108';'0.000722'
61140;'0.000101';'0.000326'
61150;'0.000087';'0.000858'
61150;'0.000087';'0.000964'
61160;'0.000065';'0.000639'
61160;'0.000065';'0.000534'
61170;'0.000199';'0.000585'
61170;'0.000199';'0.000604'
61180;'0.000033';'0.000366'
61180;'0.000059';'0.000447'
61190;'0.000201';'0.000364'
61190;'0.000200';'0.004675'
61200;'0.000201';'0.007737'
61200;'0.000213';'0.000376'
61210;'0.000147';'0.000561'
61210;'0.000147';'0.000569'
61220;'0.000141';'0.000552'
61220;'0.000138';'0.002134'
61230;'0.000199';'0.000408'
61230;'0.000209';'0.000491'
61240;'0.000268';'0.000832'
61240;'0.000199';'0.001460'
61250;'0.000039';'0.000882'
61250;'0.000032';'0.000497'
61260;'0.000204';'0.000655'
61260;'0.000199';'0.000660'
61270;'0.000200';'0.000570'
61270;'0.000200';'0.000571'
61280;'0.000143';'0.000659'
61280;'0.000142';'0.000420'
61290;'0.000308';'0.000352'
61290;'0.001068';'0.000468'
61300;'0.000167';'0.000407'
61300;'0.000162';'0.000349'
61310;'0.000177';'0.000394'
61310;'0.000166';'0.000400'
61320;'0.000088';'0.000432'
61320;'0.000088';'0.000396'
61330;'0.000094';'0.000512'
61330;'0.000095';'0.000509'
61340;'0.000085';'0.000441'
61340;'0.000085';'0.001840'
61350;'0.000244';'0.000548'
61350;'0.000200';'0.000429'
61360;'0.000148';'0.000326'
61360;'0.000147';'0.000323'
61370;'0.000064';'0.000364'
61370;'0.000064';'0.000543'
61380;'0.000194';'0.000526'
61380;'0.000227';'0.000538'
61390;'0.000245';'0.000667'
61390;'0.000242';'0.000557'
61400;'0.000200';'0.002142'
61400;'0.000320';'0.000810'
61410;'0.000339';'0.000565'
61410;'0.000316';'0.000801'
61420;'0.000200';'0.000355'
61420;'0.000199';'0.000387'
61430;'0.000099';'0.000555'
61430;'0.000099';'0.000485'
61440;'0.000072';'0.001006'
61440;'0.000072';'0.000301'
61450;'0.000036';'0.000376'
61450;'0.000037';'0.000396'
61460;'0.000161';'0.000327'
61460;'0.000154';'0.000437'
61470;'0.000127';'0.000276'
61470;'0.000127';'0.000526'
61480;'0.000201';'0.000582'
61480;'0.000222';'0.000362'
61490;'0.000015';'0.000447'
61490;'0.000014';'0.000355'
61500;'0.000256';'0.000566'
61500;'0.000200';'0.000431'
61510;'0.000094';'0.000568'
61510;'0.000053';'0.000376'
61520;'0.000185';'0.000493'
61520;'0.000141';'0.000337'
61530;'0.000166';'0.000432'
61530;'0.000166';'0.000350'
61540;'0.000200';'0.000597'
61540;'0.000199';'0.000603'
61550;'0.000193';'0.000608'
61550;'0.000204';'0.000771'
61560;'0.000382';'0.000742'
61560;'0.000317';'0.000608'
61570;'0.000482';'0.000367'
61570;'0.000134';'0.000299'
61580;'0.000203';'0.000376'
61580;'0.000246';'0.000395'
61590;'0.000244';'0.003145'
61590;'0.000247';'0.000404'
61600;'0.000196';'0.000652'
61600;'0.000308';'0.000813'
61610;'0.000108';'0.000698'
61610;'0.000108';'0.000715'
61620;'0.000012';'0.000411'
61620;'0.000012';'0.000493'
61630;'0.000049';'0.000472'
61630;'0.000050';'0.001275'
61640;'0.000032';'0.000391'
61640;'0.000032';'0.000413'
61650;'0.000234';'0.000560'
61650;'0.003178';'0.000849'
61660;'0.000002';'0.000524'
61660;'0.000002';'0.000377'
61670;'0.000106';'0.000274'
61670;'0.000106';'0.000296'
61680;'0.000908';'0.000407'
61680;'0.000201';'0.000589'
61690;'0.000200';'0.000553'
61690;'0.000201';'0.000812'
61700;'0.000234';'0.000606'
61700;'0.000201';'0.000634'
61710;'0.000208';'0.000504'
61710;'0.000212';'0.000581'
61720;'0.000028';'0.002935'
61720;'0.000029';'0.001501'
61730;'0.000014';'0.000376'
61730;'0.000014';'0.000456'
61740;'0.000090';'0.003234'
61740;'0.000042';'0.001423'
61750;'0.000069';'0.000455'
61750;'0.000068';'0.000634'
61760;'0.000007';'0.000809'
61760;'0.000007';'0.000610'
61770;'0.000121';'0.000460'
61770;'0.000087';'0.000632'
61780;'0.000267';'0.000486'
61780;'0.000201';'0.000419'
61790;'0.000555';'0.000590'
61790;'0.001104';'0.000568'
61800;'0.000149';'0.000452'
61800;'0.000968';'0.000491'
61810;'0.000197';'0.000358'
61810;'0.000198';'0.000780'
61820;'0.000075';'0.000393'
61820;'0.000074';'0.000723'
61830;'0.000324';'0.000404'
61830;'0.000208';'0.000406'
61840;'0.000243';'0.000491'
61840;'0.000367';'0.000465'
61850;'0.000242';'0.000482'
61850;'0.000201';'0.000413'
61860;'0.000013';'0.000363'
61860;'0.000013';'0.000483'
61870;'0.000131';'0.000373'
61870;'0.000130';'0.000283'
61880;'0.000202';'0.000562'
61880;'0.000242';'0.000363'
61890;'0.000096';'0.000289'
61890;'0.000095';'0.000980'
61900;'0.000160';'0.000320'
61900;'0.000160';'0.000297'
61910;'0.000046';'0.000293'
61910;'0.000046';'0.000441'
61920;'0.000089';'0.000526'
61920;'0.000089';'0.000556'
61930;'0.000203';'0.000570'
61930;'0.000270';'0.000440'
61940;'0.000223';'0.000356'
61940;'0.000205';'0.000557'
61950;'0.000213';'0.000730'
61950;'0.000247';'0.000571'
61960;'0.000008';'0.000404'
61960;'0.000056';'0.000404'
61970;'0.000057';'0.000599'
61970;'0.000057';'0.000367'
61980;'0.000201';'0.000350'
61980;'0.000317';'0.000432'
61990;'0.000202';'0.000368'
61990;'0.000319';'0.000628'
62000;'0.000059';'0.000320'
62000;'0.000058';'0.000421'
62010;'0.000028';'0.004674'
62010;'0.000028';'0.000504'
62020;'0.000199';'0.000380'
62020;'0.000201';'0.000588'
62030;'0.000188';'0.000298'
62030;'0.000166';'0.000353'
62040;'0.000144';'0.000457'
62040;'0.000144';'0.000313'
62050;'0.000268';'0.000269'
62050;'0.000108';'0.000264'
62060;'0.000185';'0.000324'
62060;'0.000185';'0.000333'
62070;'0.000195';'0.000365'
62070;'0.000195';'0.000365'
62080;'0.000228';'0.000326'
62080;'0.000381';'0.000331'
62090;'0.000114';'0.000323'
62090;'0.000174';'0.000341'
62100;'0.000061';'0.000302'
62100;'0.000061';'0.000463'
62110;'0.000144';'0.000491'
62110;'0.000146';'0.000538'
62120;'0.000090';'0.000387'
62120;'0.000179';'0.000550'
62130;'0.000107';'0.000519'
62130;'0.000105';'0.000517'
62140;'0.000248';'0.000556'
62140;'0.000244';'0.000556'
62150;'0.000014';'0.000458'
62150;'0.000014';'0.000484'
62160;'0.000245';'0.000544'
62160;'0.000245';'0.000731'
62170;'0.000018';'0.000431'
62170;'0.000018';'0.000430'
62180;'0.000188';'0.000348'
62180;'0.000188';'0.002473'
62190;'0.000370';'0.000561'
62190;'0.000202';'0.000459'
62200;'0.000065';'0.000522'
62200;'0.000065';'0.000406'
62210;'0.000101';'0.000501'
62210;'0.000098';'0.000506'
62220;'0.000205';'0.000506'
62220;'0.000200';'0.001784'
62230;'0.000202';'0.000572'
62230;'0.000202';'0.000598'
62240;'0.000033';'0.000390'
62240;'0.000033';'0.000396'
62250;'0.000060';'0.000386'
62250;'0.000015';'0.000318'
62260;'0.000039';'0.000420'
62260;'0.000039';'0.000486'
62270;'0.000137';'0.001856'
62270;'0.000137';'0.008806'
62280;'0.000115';'0.000289'
62280;'0.000115';'0.000436'
62290;'0.000082';'0.009165'
62290;'0.000082';'0.000501'
62300;'0.000154';'0.000653'
62300;'0.000094';'0.001138'
62310;'0.000204';'0.000418'
62310;'0.000203';'0.000392'
62320;'0.000074';'0.000495'
62320;'0.000073';'0.000488'
62330;'0.000025';'0.000682'
62330;'0.000031';'0.000376'
62340;'0.000019';'0.000504'
62340;'0.000019';'0.001264'
62350;'0.000214';'0.000431'
62350;'0.000203';'0.004855'
62360;'0.000132';'0.001940'
62360;'0.000131';'0.000306'
62370;'0.000064';'0.000424'
62370;'0.000063';'0.000416'
62380;'0.000070';'0.000385'
62380;'0.000070';'0.000406'
62390;'0.000109';'0.000393'
62390;'0.000107';'0.000322'
62400;'0.000038';'0.001225'
62400;'0.000039';'0.000372'
62410;'0.000123';'0.002328'
62410;'0.000122';'0.000527'
62420;'0.000013';'0.000375'
62420;'0.000012';'0.000447'
62430;'0.000197';'0.000601'
62430;'0.000196';'0.000361'
62440;'0.000014';'0.000813'
62440;'0.000014';'0.000457'
62450;'0.000132';'0.000660'
62450;'0.000132';'0.000356'
62460;'0.000095';'0.001753'
62460;'0.000096';'0.000725'
62470;'0.000015';'0.000506'
62470;'0.000014';'0.001528'
62480;'0.000091';'0.001075'
62480;'0.000091';'0.002846'
62490;'0.000041';'0.000463'
62490;'0.000042';'0.000434'
62500;'0.000184';'0.000676'
62500;'0.000183';'0.000375'
62510;'0.000203';'0.000361'
62510;'0.000216';'0.000405'
62520;'0.000023';'0.000367'
62520;'0.000023';'0.000299'
62530;'0.000014';'0.000605'
62530;'0.000014';'0.000440'
62540;'0.000203';'0.000438'
62540;'0.000204';'0.000892'
62550;'0.000469';'0.000569'
62550;'0.000203';'0.000462'
62560;'0.000087';'0.000495'
62560;'0.000087';'0.000425'
62570;'0.000027';'0.001488'
62570;'0.000026';'0.000379'
62580;'0.000013';'0.000383'
62580;'0.000013';'0.000696'
62590;'0.000081';'0.000450'
62590;'0.000082';'0.000443'
62600;'0.000044';'0.000419'
62600;'0.000044';'0.000527'
62610;'0.000180';'0.000394'
62610;'0.000210';'0.002639'
62620;'0.000056';'0.000501'
62620;'0.000056';'0.000573'
62630;'0.000147';'0.000320'
62630;'0.000148';'0.000551'
62640;'0.000204';'0.008970'
62640;'0.000214';'0.000421'
62650;'0.000211';'0.002930'
62650;'0.000204';'0.000686'
62660;'0.000210';'0.001143'
62660;'0.000215';'0.000428'
62670;'0.000052';'0.000623'
62670;'0.000053';'0.004652'
62680;'0.000139';'0.000320'
62680;'0.000138';'0.005671'
62690;'0.000109';'0.000262'
62690;'0.000109';'0.000253'
62700;'0.000064';'0.000614'
62700;'0.000065';'0.002185'
62710;'0.000023';'0.003325'
62710;'0.000023';'0.002402'
62720;'0.000206';'0.000489'
62720;'0.000485';'0.001305'
62730;'0.000099';'0.000469'
62730;'0.000099';'0.000544'
62740;'0.000078';'0.000514'
62740;'0.000079';'0.000481'
62750;'0.000152';'0.000403'
62750;'0.005859';'0.000340'
62760;'0.000204';'0.001779'
62760;'0.000204';'0.000525'
62770;'0.000204';'0.000497'
62770;'0.000205';'0.000538'
62780;'0.000206';'0.000369'
62780;'0.000204';'0.000356'
62790;'0.000204';'0.000408'
62790;'0.000309';'0.000775'
62800;'0.000204';'0.000385'
62800;'0.000204';'0.001161'
62810;'0.000074';'0.000272'
62810;'0.000074';'0.000275'
62820;'0.000704';'0.000551'
62820;'0.000139';'0.000509'
62830;'0.000106';'0.000475'
62830;'0.000122';'0.000459'
62840;'0.000079';'0.000640'
62840;'0.000079';'0.000633'
62850;'0.000224';'0.000660'
62850;'0.000205';'0.003372'
62860;'0.000206';'0.001258'
62860;'0.000207';'0.000370'
62870;'0.000007';'0.000513'
62870;'0.000007';'0.001253'
62880;'0.000082';'0.000449'
62880;'0.000042';'0.000453'
62890;'0.000206';'0.000374'
62890;'0.000204';'0.001132'
62900;'0.000118';'0.000293'
62900;'0.000117';'0.000291'
62910;'0.000205';'0.000585'
62910;'0.000209';'0.000478'
62920;'0.000031';'0.000520'
62920;'0.000029';'0.000486'
62930;'0.000205';'0.000586'
62930;'0.000205';'0.000419'
62940;'0.000029';'0.000290'
62940;'0.000029';'0.000288'
62950;'0.000004';'0.000440'
62950;'0.000004';'0.000443'
62960;'0.000205';'0.000374'
62960;'0.000227';'0.001513'
62970;'0.000157';'0.000308'
62970;'0.000118';'0.000494'
62980;'0.000191';'0.000411'
62980;'0.000190';'0.000346'
62990;'0.000204';'0.000354'
62990;'0.000206';'0.000359'
63000;'0.000029';'0.000346'
63000;'0.000029';'0.000486'
63010;'0.000204';'0.000353'
63010;'0.000204';'0.000377'
63020;'0.000470';'0.001934'
63020;'0.000205';'0.000552'
63030;'0.000250';'0.001172'
63030;'0.000206';'0.000845'
63040;'0.000018';'0.000490'
63040;'0.000018';'0.000475'
63050;'0.000097';'0.001201'
63050;'0.000098';'0.000392'
63060;'0.000291';'0.000498'
63060;'0.000248';'0.000474'
63070;'0.000205';'0.000597'
63070;'0.000205';'0.000523'
63080;'0.000086';'0.000360'
63080;'0.000043';'0.000449'
63090;'0.000318';'0.000872'
63090;'0.000324';'0.001172'
63100;'0.000192';'0.000569'
63100;'0.000183';'0.000580'
63110;'0.000068';'0.000441'
63110;'0.000068';'0.001078'
63120;'0.000026';'0.000383'
63120;'0.000027';'0.000574'
63130;'0.000024';'0.000512'
63130;'0.000023';'0.000378'
63140;'0.000249';'0.003588'
63140;'0.000207';'0.000716'
63150;'0.000021';'0.000488'
63150;'0.000005';'0.000475'
63160;'0.000014';'0.000350'
63160;'0.000014';'0.000379'
63170;'0.000026';'0.000470'
63170;'0.000026';'0.006406'
63180;'0.000103';'0.000822'
63180;'0.000103';'0.000386'
63190;'0.000171';'0.000325'
63190;'0.000165';'0.000312'
63200;'0.000205';'0.000366'
63200;'0.000205';'0.000355'
63210;'0.000073';'0.000457'
63210;'0.000073';'0.000285'
63220;'0.000044';'0.000355'
63220;'0.000103';'0.000535'
63230;'0.000262';'0.000661'
63230;'0.000206';'0.000407'
63240;'0.000253';'0.005472'
63240;'0.000206';'0.000554'
63250;'0.000056';'0.000951'
63250;'0.000099';'0.000680'
63260;'0.000167';'0.000535'
63260;'0.000128';'0.000522'
63270;'0.000233';'0.000380'
63270;'0.000218';'0.000646'
63280;'0.000113';'0.000308'
63280;'0.000114';'0.000263'
63290;'0.000206';'0.000360'
63290;'0.000209';'0.001137'
63300;'0.000205';'0.000469'
63300;'0.000268';'0.000564'
63310;'0.000009';'0.000420'
63310;'0.000009';'0.000444'
63320;'0.000045';'0.000598'
63320;'0.000046';'0.001611'
63330;'0.000120';'0.000454'
63330;'0.000077';'0.000637'
63340;'0.000143';'0.000617'
63340;'0.000101';'0.000606'
63350;'0.000206';'0.000559'
63350;'0.000206';'0.000383'
63360;'0.000129';'0.000498'
63360;'0.000088';'0.000580'
63370;'0.000206';'0.000605'
63370;'0.000206';'0.000590'
63380;'0.000206';'0.001078'
63380;'0.000206';'0.000578'
63390;'0.000139';'0.000298'
63390;'0.000139';'0.000495'
63400;'0.000082';'0.000476'
63400;'0.000081';'0.001719'
63410;'0.000176';'0.000349'
63410;'0.000173';'0.000725'
63420;'0.000021';'0.000416'
63420;'0.000020';'0.000514'
63430;'0.000160';'0.000353'
63430;'0.000158';'0.000442'
63440;'0.000206';'0.000377'
63440;'0.000206';'0.000805'
63450;'0.000041';'0.000367'
63450;'0.000041';'0.001537'
63460;'0.000207';'0.000420'
63460;'0.000250';'0.000498'
63470;'0.000043';'0.000397'
63470;'0.000044';'0.000697'
63480;'0.000018';'0.000287'
63480;'0.000017';'0.000432'
63490;'0.000213';'0.001035'
63490;'0.000206';'0.000577'
63500;'0.000206';'0.000571'
63500;'0.000207';'0.000563'
63510;'0.000248';'0.000422'
63510;'0.000214';'0.000617'
63520;'0.000166';'0.000497'
63520;'0.000167';'0.000310'
63530;'0.000077';'0.000457'
63530;'0.000078';'0.000528'
63540;'0.000117';'0.000278'
63540;'0.000117';'0.000273'
63550;'0.000206';'0.000918'
63550;'0.000206';'0.000436'
63560;'0.000206';'0.000626'
63560;'0.000292';'0.000678'
63570;'0.000206';'0.000564'
63570;'0.000207';'0.000807'
63580;'0.000017';'0.000362'
63580;'0.000017';'0.006446'
63590;'0.000013';'0.005464'
63590;'0.000012';'0.000493'
63600;'0.000207';'0.002460'
63600;'0.000207';'0.000637'
63610;'0.000207';'0.000462'
63610;'0.000241';'0.000580'
63620;'0.000207';'0.000648'
63620;'0.000220';'0.000567'
63630;'0.000103';'0.000599'
63630;'0.000102';'0.000598'
63640;'0.000165';'0.000578'
63640;'0.000165';'0.000527'
63650;'0.000208';'0.000623'
63650;'0.000207';'0.000651'
63660;'0.000258';'0.000581'
63660;'0.000208';'0.000604'
63670;'0.000054';'0.001707'
63670;'0.000054';'0.000539'
63680;'0.000095';'0.000352'
63680;'0.000094';'0.000856'
63690;'0.000045';'0.000508'
63690;'0.000044';'0.000523'
63700;'0.000205';'0.004826'
63700;'0.000200';'0.000584'
63710;'0.000095';'0.000593'
63710;'0.000095';'0.000380'
63720;'0.000080';'0.001349'
63720;'0.000079';'0.000408'
63730;'0.000138';'0.000473'
63730;'0.000138';'0.000380'
63740;'0.000155';'0.000838'
63740;'0.000145';'0.000524'
63750;'0.000151';'0.000469'
63750;'0.000158';'0.000369'
63760;'0.000207';'0.000440'
63760;'0.000208';'0.000632'
63770;'0.000208';'0.000578'
63770;'0.000208';'0.001540'
63780;'0.000073';'0.000532'
63780;'0.000073';'0.000531'
63790;'0.000214';'0.000587'
63790;'0.000279';'0.000624'
63800;'0.000032';'0.000409'
63800;'0.000032';'0.000471'
63810;'0.000209';'0.000573'
63810;'0.000208';'0.000659'
63820;'0.000134';'0.000712'
63820;'0.000134';'0.000551'
63830;'0.000107';'0.000468'
63830;'0.000107';'0.000470'
63840;'0.000208';'0.000585'
63840;'0.000210';'0.000391'
63850;'0.000198';'0.001119'
63850;'0.000205';'0.000572'
63860;'0.000084';'0.003060'
63860;'0.000035';'0.000601'
63870;'0.000208';'0.000392'
63870;'0.000234';'0.000526'
63880;'0.000092';'0.000458'
63880;'0.000039';'0.000552'
63890;'0.000003';'0.000496'
63890;'0.000004';'0.000404'
63900;'0.000098';'0.000585'
63900;'0.000098';'0.000582'
63910;'0.001366';'0.000605'
63910;'0.000208';'0.000426'
63920;'0.000229';'0.005554'
63920;'0.000208';'0.000692'
63930;'0.000260';'0.000372'
63930;'0.000208';'0.000469'
63940;'0.000215';'0.000384'
63940;'0.000227';'0.000651'
63950;'0.000078';'0.000521'
63950;'0.000079';'0.000483'
63960;'0.000052';'0.001741'
63960;'0.000053';'0.002343'
63970;'0.000104';'0.000378'
63970;'0.000103';'0.001263'
63980;'0.000209';'0.000382'
63980;'0.000260';'0.000676'
63990;'0.000105';'0.000666'
63990;'0.000092';'0.000553'
64000;'0.000112';'0.000275'
64000;'0.000112';'0.000246'
64010;'0.000117';'0.000452'
64010;'0.000164';'0.000470'
64020;'0.002284';'0.000488'
64020;'0.000071';'0.000545'
64030;'0.000128';'0.000422'
64030;'0.000126';'0.000717'
64040;'0.000213';'0.000369'
64040;'0.000207';'0.000640'
64050;'0.000209';'0.000387'
64050;'0.000326';'0.000373'
64060;'0.000068';'0.000389'
64060;'0.000068';'0.000358'
64070;'0.000131';'0.000319'
64070;'0.000131';'0.000352'
64080;'0.000070';'0.000357'
64080;'0.000070';'0.000292'
64090;'0.000208';'0.000363'
64090;'0.000208';'0.000444'
64100;'0.000132';'0.000393'
64100;'0.000132';'0.000359'
64110;'0.000005';'0.000353'
64110;'0.000006';'0.000448'
64120;'0.000122';'0.000682'
64120;'0.000118';'0.000500'
64130;'0.000209';'0.004240'
64130;'0.000208';'0.000397'
64140;'0.000187';'0.000432'
64140;'0.000626';'0.000341'
64150;'0.000033';'0.000494'
64150;'0.000032';'0.000382'
64160;'0.000101';'0.000579'
64160;'0.000102';'0.000664'
64170;'0.000097';'0.000590'
64170;'0.000097';'0.000379'
64180;'0.000175';'0.001436'
64180;'0.000176';'0.000630'
64190;'0.000216';'0.001053'
64190;'0.000207';'0.000675'
64200;'0.000209';'0.000358'
64200;'0.000211';'0.005905'
64210;'0.000280';'0.000766'
64210;'0.000417';'0.000579'
64220;'0.000340';'0.000737'
64220;'0.000330';'0.000378'
64230;'0.000217';'0.000481'
64230;'0.000176';'0.000317'
64240;'0.000209';'0.000363'
64240;'0.000209';'0.000389'
64250;'0.000208';'0.000532'
64250;'0.000168';'0.000375'
64260;'0.000209';'0.000396'
64260;'0.000228';'0.000472'
64270;'0.000209';'0.000666'
64270;'0.000209';'0.000356'
64280;'0.000110';'0.000485'
64280;'0.000110';'0.001075'
64290;'0.000211';'0.000633'
